customer_id,last_order_date,recency_days,frequency_orders,monetary_revenue
15651,2011-11-03,36,3,646.3
17545,2011-10-27,43,3,645.96
14855,2011-08-12,119,2,645.65
12719,2011-12-04,5,2,644.95
17312,2011-07-24,138,3,644.3
16431,2011-05-10,213,3,642.81
14020,2011-11-23,16,2,642.8
13034,2011-10-16,54,2,642.77
15384,2011-06-23,169,2,642.41
17046,2011-07-05,157,1,642.02
15297,2011-11-29,10,3,641.94
12365,2011-02-21,291,2,641.38
12624,2011-08-25,106,2,641.13
13417,2011-12-05,4,2,640.83
13318,2011-12-08,1,3,640.76
12631,2011-10-13,57,1,640.5
14301,2011-08-14,117,1,640.14
15919,2011-11-20,19,2,639.89
17515,2011-11-08,31,4,639.02
18160,2011-10-13,57,2,638.06
14754,2011-10-26,44,2,638.05
14664,2011-11-20,19,2,637.89
14128,2011-10-10,60,2,637.5
14481,2011-06-28,164,2,636.51
15829,2011-09-01,99,2,636.14
15773,2011-12-04,5,1,635.68
14000,2011-05-12,211,1,635.66
16139,2011-11-21,18,3,635.41
17985,2011-11-17,22,1,634.95
13892,2011-11-13,26,4,632.97
14220,2011-04-06,247,2,632.4
16306,2011-05-10,213,6,632.27
18183,2011-04-26,227,2,632.07
13822,2011-12-04,5,2,632.0
14021,2011-07-07,155,3,631.9
15244,2011-10-05,65,2,631.57
13539,2011-09-15,85,3,631.34
17990,2011-04-17,236,3,630.84
13046,2011-11-09,30,2,629.31
13525,2011-11-25,14,2,628.78
14687,2011-08-25,106,1,628.38
16022,2011-03-24,260,1,628.28
15028,2011-12-01,8,4,627.13
13546,2011-11-27,12,3,626.99
15402,2011-07-14,148,2,626.77
14036,2011-02-28,284,1,626.65
13914,2011-11-28,11,2,626.45
14382,2011-11-13,26,1,626.07
16750,2011-10-26,44,5,623.93
16718,2010-12-05,369,1,623.75
12649,2011-08-24,107,3,623.51
15147,2011-04-13,240,1,623.5
13368,2011-03-28,256,2,623.4
15258,2011-06-24,168,2,623.16
17499,2011-02-23,289,1,622.88
15182,2011-07-08,154,2,622.85
17460,2011-09-06,94,6,622.43
15768,2011-08-16,115,3,621.83
18217,2011-11-10,29,2,621.75
16915,2011-11-30,9,6,621.68
17640,2011-09-14,86,1,621.66
14152,2011-09-25,75,2,621.29
13402,2011-08-04,127,2,621.23
16141,2011-09-12,88,1,620.4
12667,2011-10-12,58,1,620.13
14529,2011-10-10,60,3,620.04
13493,2011-03-09,275,2,618.63
16613,2011-09-30,70,1,618.59
13145,2011-10-31,39,4,618.52
12596,2011-10-19,51,2,618.27
13301,2011-08-28,103,4,618.09
16134,2011-11-18,21,2,618.09
14593,2011-11-18,21,3,617.99
14377,2011-06-01,191,2,617.05
16442,2011-12-08,1,3,616.79
16311,2011-11-22,17,2,616.26
14905,2011-07-05,157,2,616.15
16005,2011-11-27,12,4,615.39
15275,2011-11-02,37,1,615.14
16566,2011-11-24,15,5,614.66
16116,2011-05-12,211,1,612.78
12513,2011-08-19,112,1,612.29
18149,2011-10-20,50,3,612.08
15232,2011-08-18,113,2,612.06
15645,2011-11-21,18,1,612.01
16109,2011-05-05,218,2,611.88
16763,2011-05-25,198,1,611.85
13731,2011-05-04,219,2,610.59
12673,2011-12-04,5,2,610.52
15795,2011-07-13,149,1,610.01
13357,2011-03-27,257,1,609.95
14636,2011-11-03,36,2,609.85
13933,2011-08-22,109,2,608.79
12933,2011-11-15,24,3,607.53
15573,2011-11-08,31,2,607.45
17119,2011-12-06,3,2,606.91
14710,2011-11-25,14,4,606.13
17849,2011-05-05,218,4,605.8
14133,2011-08-02,129,3,605.64
13888,2011-08-12,119,2,605.63
17507,2011-03-23,261,2,605.58
13233,2011-09-26,74,2,605.12
13558,2011-12-04,5,4,605.06
14323,2011-08-17,114,2,605.06
14675,2011-11-23,16,1,604.75
17664,2011-11-21,18,2,604.64
12944,2011-11-04,35,2,604.51
16732,2011-11-08,31,1,603.75
12556,2011-10-20,50,2,603.71
12707,2011-02-21,291,1,603.42
17259,2011-07-14,148,2,603.37
15366,2011-09-25,75,2,602.51
17890,2011-01-21,322,2,602.09
12654,2011-11-29,10,5,601.98
14609,2011-09-28,72,4,601.56
16654,2011-07-21,141,4,601.27
12420,2011-10-07,63,1,600.39
13243,2011-05-20,203,1,600.07
18211,2011-11-14,25,5,600.07
12872,2011-01-17,326,2,599.97
12521,2011-07-20,142,1,599.68
14965,2011-09-04,96,2,599.0
17420,2011-10-20,50,3,598.83
14467,2011-11-22,17,4,598.76
15720,2011-11-15,24,1,598.73
13311,2011-12-05,4,2,598.57
13959,2011-09-21,79,3,598.2
16298,2011-11-17,22,3,598.2
14108,2011-11-09,30,2,597.91
17864,2011-11-27,12,3,597.5
16788,2011-08-08,123,2,597.48
14645,2011-07-06,156,2,597.09
15381,2011-05-10,213,2,596.85
18246,2011-11-16,23,2,596.1
17658,2011-11-14,25,2,595.42
14284,2011-11-09,30,2,595.25
16325,2011-10-24,46,3,594.24
12917,2011-08-03,128,1,594.0
15442,2011-04-05,248,1,594.0
16535,2011-12-04,5,1,593.75
18232,2011-09-19,81,4,592.97
16203,2011-10-12,58,4,592.9
14692,2011-07-25,137,4,591.55
13276,2011-10-07,63,2,590.93
13270,2010-12-08,366,1,590.0
13452,2011-03-25,259,2,590.0
14882,2011-11-13,26,2,589.7
18123,2011-11-15,24,2,589.44
16723,2011-09-09,91,2,589.15
16838,2011-05-26,197,2,588.85
14338,2011-07-01,161,2,588.22
15624,2011-08-15,116,4,588.13
17351,2011-11-03,36,3,587.15
17014,2011-12-01,8,3,586.33
17360,2011-11-22,17,3,585.79
12384,2011-11-11,28,2,585.27
15222,2011-01-25,318,1,585.0
16384,2011-09-11,89,2,584.5
16072,2011-02-24,288,1,584.32
14023,2011-12-02,7,2,584.07
13557,2011-11-11,28,2,584.06
15762,2011-10-05,65,2,583.75
12426,2011-05-29,194,1,582.73
13427,2011-11-20,19,3,582.6
17970,2011-05-12,211,1,582.59
12695,2011-12-02,7,4,582.1
18095,2011-01-31,312,2,580.05
16906,2011-09-19,81,4,579.77
17142,2011-04-14,239,1,579.0
13292,2011-11-01,38,2,578.94
17540,2011-11-15,24,2,578.9
12601,2011-06-03,189,5,577.06
14176,2011-02-15,297,4,576.9
16916,2011-11-16,23,2,576.26
15830,2011-11-02,37,1,576.0
15550,2011-12-05,4,4,575.63
16345,2011-10-26,44,1,575.41
13487,2011-10-13,57,3,575.4
14167,2011-10-31,39,4,574.84
14400,2011-07-13,149,1,574.7
12784,2011-11-30,9,2,574.42
15339,2011-10-04,66,2,574.07
15303,2011-02-22,290,1,574.02
12879,2011-10-26,44,3,573.22
15415,2011-01-30,313,1,572.81
13379,2011-11-13,26,3,572.56
13405,2011-09-26,74,3,572.45
12816,2011-09-05,95,2,572.2
13816,2011-11-16,23,2,571.67
17616,2011-06-19,173,3,571.2
15821,2011-10-26,44,2,570.96
15315,2011-10-06,64,2,570.5
14592,2011-11-04,35,3,570.46
16667,2011-10-02,68,2,570.13
13939,2011-11-16,23,3,568.55
13321,2011-09-28,72,2,567.36
17897,2011-06-20,172,3,566.6
18150,2011-11-07,32,3,566.58
16278,2011-08-31,100,1,566.38
13894,2011-11-16,23,3,564.62
15344,2011-12-09,0,3,563.94
16933,2011-12-08,1,2,563.23
14753,2011-09-13,87,1,563.15
17265,2011-07-24,138,2,562.9
12414,2011-05-06,217,3,562.41
12559,2011-02-02,310,2,561.71
13946,2011-09-21,79,3,561.57
15655,2011-04-10,243,1,560.67
13044,2011-02-21,291,1,560.47
14273,2011-10-19,51,4,559.97
16275,2011-05-27,196,1,559.87
18043,2011-11-15,24,3,559.51
14177,2011-09-14,86,4,559.41
12866,2011-03-01,283,1,559.12
17503,2011-12-07,2,2,558.96
12987,2011-09-27,73,2,558.7
13800,2011-02-03,309,1,558.32
13260,2011-10-09,61,1,557.62
17955,2011-05-25,198,4,557.3
17295,2011-11-11,28,3,556.95
16385,2011-10-10,60,3,555.89
14805,2011-11-24,15,4,554.65
14891,2011-07-14,148,2,554.38
14618,2011-11-30,9,3,553.44
15068,2011-10-24,46,2,553.36
12363,2011-08-22,109,2,552.0
17674,2011-09-26,74,2,551.04
17291,2011-02-04,308,1,550.8
17235,2011-11-14,25,2,550.06
12390,2011-09-21,79,1,549.84
16340,2011-08-24,107,1,549.07
16536,2011-08-21,110,1,548.97
16031,2011-09-08,92,2,548.94
14474,2011-10-24,46,1,547.66
16811,2011-12-05,4,2,547.07
17637,2011-11-08,31,2,547.06
16211,2011-09-12,88,1,547.02
17520,2011-10-17,53,1,546.81
12743,2011-07-28,134,2,546.43
14997,2011-10-24,46,3,546.2
17806,2011-11-28,11,1,546.04
12793,2011-01-09,334,2,545.48
16475,2011-09-12,88,4,544.3
13617,2011-10-30,40,3,544.18
13390,2011-09-26,74,1,544.08
16927,2011-08-16,115,3,543.05
13278,2011-10-30,40,1,542.73
16230,2011-06-03,189,2,542.03
17447,2011-10-30,40,2,541.53
17557,2011-11-25,14,3,541.46
13874,2010-12-16,358,1,540.45
13812,2011-10-28,42,3,539.0
14496,2011-02-01,311,2,538.81
15452,2011-11-10,29,3,538.73
15469,2011-10-20,50,2,538.55
15539,2011-12-02,7,1,538.46
17062,2011-01-30,313,4,538.37
17345,2011-11-24,15,4,537.74
14539,2011-11-24,15,2,537.48
16206,2011-10-16,54,4,537.06
15043,2011-11-08,31,1,537.0
16804,2011-11-16,23,3,536.99
16233,2011-09-29,71,3,536.68
15535,2011-06-19,173,4,536.4
16142,2011-04-04,249,1,535.34
12988,2011-02-20,292,1,535.32
13000,2011-08-25,106,3,534.85
13385,2011-01-14,329,1,534.57
13434,2011-09-26,74,2,534.24
17443,2011-05-04,219,1,534.24
13217,2011-08-09,122,3,533.98
15433,2011-05-10,213,2,533.3
15756,2011-10-09,61,4,532.96
15825,2011-06-20,172,1,532.94
16706,2011-11-02,37,3,531.35
14265,2011-08-22,109,2,530.18
18159,2011-02-11,301,1,530.15
14002,2011-07-28,134,2,529.73
14463,2011-09-02,98,3,529.62
16185,2011-11-23,16,2,529.41
17631,2011-12-08,1,3,528.33
16602,2011-11-03,36,1,528.08
12479,2011-11-28,11,1,527.2
17623,2011-11-07,32,1,527.05
18252,2011-10-20,50,2,526.67
16892,2011-12-08,1,5,525.54
17290,2011-12-06,3,2,525.24
17429,2011-08-03,128,3,524.92
15467,2011-11-30,9,3,524.88
15891,2011-04-27,226,1,524.52
13721,2011-11-03,36,1,524.14
17329,2011-11-25,14,2,523.11
18017,2011-09-19,81,3,523.0
17712,2011-10-26,44,1,522.91
14871,2011-12-06,3,4,522.38
12863,2011-10-18,52,1,521.2
15149,2011-07-29,133,1,520.8
14873,2011-05-13,210,1,519.68
12571,2011-10-31,39,2,519.61
13643,2011-11-08,31,3,519.44
16955,2011-06-08,184,4,518.67
16650,2011-09-29,71,1,518.42
15030,2011-09-29,71,2,518.28
16135,2011-03-22,262,1,517.55
17454,2011-05-31,192,4,517.53
18205,2011-11-03,36,2,517.36
13043,2011-03-11,273,1,516.42
15882,2011-05-25,198,4,516.36
15809,2011-11-03,36,5,515.77
12811,2011-03-24,260,3,514.85
15246,2011-04-15,238,2,514.15
13005,2011-06-19,173,2,513.7
17513,2011-09-28,72,1,513.2
17805,2011-09-27,73,1,512.31
17480,2011-09-23,77,1,511.82
12582,2011-04-15,238,2,511.36
14851,2011-11-16,23,2,511.35
16561,2011-12-04,5,2,511.12
15406,2011-11-08,31,2,510.71
12904,2011-11-21,18,2,509.58
12436,2011-09-01,99,1,509.01
16898,2011-11-13,26,3,508.81
15417,2011-09-15,85,1,508.8
17391,2011-06-29,163,2,508.8
14317,2011-10-06,64,1,508.58
17958,2011-08-15,116,1,508.46
17415,2011-09-21,79,1,507.84
14158,2011-10-30,40,1,507.66
14820,2011-11-18,21,4,507.29
15721,2011-11-28,11,1,507.08
16960,2011-11-01,38,3,507.05
13885,2011-06-03,189,2,506.8
16614,2011-06-10,182,1,506.19
14014,2011-09-23,77,1,505.18
15081,2011-11-17,22,5,504.8
12991,2011-11-16,23,2,503.76
17630,2011-06-23,169,2,503.6
16863,2011-11-08,31,2,502.8
15006,2011-10-19,51,1,502.09
13865,2011-10-12,58,4,501.56
15881,2011-01-31,312,5,501.39
13116,2011-07-24,138,1,501.14
13247,2011-11-22,17,4,501.12
16616,2011-11-24,15,2,500.42
15389,2011-06-20,172,1,500.0
14958,2011-07-15,147,3,499.68
14077,2011-10-30,40,5,499.42
15193,2011-10-10,60,1,499.32
14681,2011-09-29,71,3,498.95
16488,2011-11-06,33,3,498.8
15142,2011-10-24,46,1,498.74
17053,2011-08-01,130,1,498.48
17298,2011-08-30,101,2,498.42
16820,2011-09-05,95,1,497.61
17495,2011-12-02,7,2,497.56
16368,2011-12-07,2,2,497.43
15300,2011-10-06,64,1,496.44
15018,2011-11-01,38,3,496.21
17374,2011-05-05,218,2,495.77
15448,2011-01-31,312,1,494.64
16352,2011-11-22,17,2,494.44
17333,2011-09-15,85,1,494.25
12763,2011-07-24,138,2,494.08
15877,2011-12-08,1,2,493.28
13176,2011-10-24,46,1,492.84
14270,2011-01-12,331,1,492.65
15507,2011-06-21,171,1,492.36
13732,2011-11-11,28,1,491.86
14236,2011-09-20,80,2,490.86
15000,2011-10-23,47,1,490.52
14416,2011-11-17,22,2,490.22
18074,2010-12-01,373,1,489.6
12809,2011-06-15,177,1,489.31
17361,2011-10-21,49,3,488.2
14396,2011-10-05,65,2,487.99
15165,2010-12-01,373,1,487.75
16643,2011-04-08,245,1,487.51
13338,2011-07-05,157,1,487.02
13675,2011-07-11,151,2,486.82
17453,2011-11-22,17,2,486.72
15287,2011-11-17,22,2,486.69
13153,2011-12-04,5,1,486.22
12639,2011-04-15,238,1,486.1
15109,2011-04-08,245,1,484.95
16999,2011-11-16,23,2,484.82
16504,2011-11-14,25,1,484.38
16518,2011-10-09,61,2,484.32
14130,2011-01-24,319,1,483.86
13531,2011-05-18,205,2,483.8
12808,2011-11-03,36,3,483.65
14147,2011-09-22,78,2,483.4
17555,2011-11-20,19,2,483.26
14450,2011-06-12,180,3,483.25
16603,2011-09-26,74,2,482.47
17950,2011-09-28,72,3,482.2
12504,2011-11-21,18,2,482.05
16693,2011-10-02,68,2,482.01
18216,2011-11-08,31,1,481.75
15091,2011-10-03,67,1,480.71
16812,2010-12-14,360,1,479.35
16008,2011-11-16,23,3,478.78
15589,2011-03-29,255,3,478.53
16768,2011-10-23,47,3,478.09
12644,2011-08-02,129,1,477.91
13092,2011-09-30,70,5,477.83
14320,2011-05-17,206,2,477.79
12447,2011-04-10,243,1,476.49
18176,2010-12-16,358,1,476.35
14853,2011-11-15,24,2,475.8
14497,2011-02-03,309,1,475.37
15780,2011-06-09,183,3,475.28
15349,2011-07-04,158,2,473.81
15557,2011-11-11,28,1,473.65
16374,2011-10-04,66,2,473.03
14013,2011-08-21,110,3,473.02
16038,2011-12-02,7,3,471.78
17964,2011-11-08,31,2,471.7
16885,2011-11-24,15,3,471.51
13066,2011-11-15,24,2,470.8
15963,2011-11-20,19,2,470.76
14431,2011-02-10,302,1,470.36
15471,2011-12-07,2,1,469.48
15026,2011-09-20,80,3,469.0
14896,2011-05-19,204,2,468.77
13171,2011-11-18,21,3,468.41
14335,2011-11-23,16,2,468.26
14029,2011-10-07,63,2,467.66
15468,2011-10-19,51,2,467.51
13579,2011-11-25,14,2,467.04
14205,2011-11-23,16,2,466.7
13248,2011-08-07,124,2,465.68
15036,2011-09-28,72,3,465.55
17140,2011-04-06,247,1,465.32
16742,2011-10-24,46,1,464.9
13928,2011-11-29,10,4,464.57
16586,2011-04-05,248,1,463.95
14967,2011-10-21,49,1,463.8
12787,2011-11-30,9,3,463.66
17418,2011-10-28,42,2,463.46
14489,2011-05-16,207,1,463.38
12945,2011-02-24,288,1,462.95
14331,2011-08-07,124,2,462.66
14470,2011-11-28,11,2,461.19
12391,2011-11-18,21,1,460.89
16824,2011-11-24,15,2,460.64
16805,2011-06-19,173,2,460.59
12491,2011-11-01,38,1,460.4
12355,2011-05-09,214,1,459.4
16589,2011-09-29,71,3,459.24
17880,2010-12-10,364,1,458.92
15754,2011-10-19,51,3,458.57
13506,2011-01-27,316,2,458.52
17392,2011-02-06,306,2,457.91
15092,2011-05-08,215,2,457.81
15121,2011-10-20,50,2,457.72
12375,2011-11-29,10,2,457.5
13398,2011-05-31,192,1,457.34
12564,2011-03-23,261,1,456.9
12999,2011-05-27,196,3,455.88
14513,2011-08-31,100,3,455.59
15585,2011-06-16,176,1,455.3
16529,2011-06-02,190,1,455.25
13485,2011-04-20,233,1,454.24
15475,2011-09-23,77,1,454.11
17564,2011-11-15,24,3,454.01
18158,2011-11-30,9,2,453.4
12729,2011-08-18,113,1,453.01
18071,2011-03-27,257,2,453.0
14184,2011-10-04,66,1,452.89
12591,2011-01-26,317,1,452.85
12970,2011-12-02,7,4,452.24
16574,2011-09-29,71,1,451.44
15802,2011-07-20,142,1,451.42
14173,2011-11-29,10,4,450.84
17040,2011-07-25,137,1,449.73
13489,2011-08-26,105,4,449.52
12448,2011-10-26,44,1,449.45
15739,2011-10-04,66,1,449.12
17579,2011-12-05,4,3,448.9
14780,2011-10-16,54,2,447.68
15646,2011-07-05,157,3,447.64
15456,2011-03-01,283,3,447.22
15368,2011-11-18,21,1,446.94
15889,2011-07-06,156,2,446.87
14149,2011-05-03,220,1,446.62
17370,2011-09-28,72,4,446.18
17190,2011-10-12,58,2,444.74
18006,2011-11-16,23,1,444.68
14638,2011-10-20,50,1,443.6
16404,2011-09-30,70,1,443.05
18222,2011-09-08,92,1,443.0
14093,2011-11-27,12,1,442.85
12579,2011-09-22,78,1,440.42
14022,2011-04-28,225,1,440.0
15524,2011-11-15,24,1,440.0
18233,2011-01-18,325,1,440.0
13954,2011-12-08,1,2,439.92
16025,2011-11-10,29,1,439.66
13359,2011-10-07,63,1,439.56
16968,2011-12-05,4,2,439.43
13358,2011-03-16,268,1,439.03
14272,2011-09-27,73,2,437.96
12552,2011-11-01,38,2,437.82
16034,2011-05-27,196,3,437.7
12592,2011-09-08,92,2,437.6
15553,2011-10-10,60,1,437.23
16084,2011-02-13,299,1,436.18
15551,2011-11-03,36,1,436.06
16948,2011-07-24,138,3,435.02
14910,2011-12-07,2,4,434.35
14460,2011-08-21,110,3,434.34
12493,2011-06-27,165,2,433.74
17035,2011-04-08,245,2,433.53
14157,2011-11-20,19,2,432.88
16236,2011-09-22,78,1,432.2
16881,2011-10-04,66,1,432.0
15976,2011-06-27,165,2,430.94
18106,2011-01-14,329,1,430.7
12452,2011-11-23,16,2,430.57
13245,2011-10-20,50,1,430.5
12795,2011-11-21,18,1,430.48
12827,2011-12-04,5,3,430.15
14998,2011-06-22,170,2,429.87
15450,2011-11-09,30,1,429.84
16884,2011-11-02,37,2,429.84
15230,2011-04-14,239,2,429.6
13602,2011-10-06,64,1,428.89
15957,2011-11-08,31,1,428.89
16324,2011-08-03,128,3,428.68
17869,2011-08-24,107,5,428.18
15360,2011-10-31,39,1,427.93
12725,2010-12-03,371,1,427.8
12403,2011-10-21,49,1,427.7
12740,2011-10-07,63,1,427.6
12802,2011-06-06,186,1,427.58
15994,2011-10-16,54,1,427.07
17223,2011-02-02,310,2,426.79
15930,2011-10-03,67,1,426.63
14288,2011-05-10,213,1,426.6
15639,2011-07-28,134,1,425.32
16780,2011-08-31,100,2,425.19
17134,2011-08-25,106,2,425.0
17371,2011-11-22,17,3,423.89
13140,2011-08-23,108,3,423.72
16119,2011-12-01,8,2,423.36
15012,2011-10-17,53,2,423.04
18034,2011-11-18,21,2,422.88
17525,2010-12-15,359,1,422.7
13473,2011-10-10,60,2,422.64
16689,2011-09-25,75,2,422.6
18240,2011-10-24,46,1,422.58
17232,2011-12-07,2,2,421.52
14757,2011-09-25,75,1,420.5
15206,2011-11-29,10,4,420.3
14124,2011-09-16,84,1,419.58
15361,2010-12-13,361,1,418.92
15967,2011-11-16,23,2,418.83
12593,2011-08-23,108,3,418.1
17701,2011-04-01,252,1,417.95
16629,2011-09-27,73,2,417.73
13615,2011-01-25,318,1,417.69
16737,2011-10-17,53,1,417.6
12833,2011-07-17,145,1,417.38
18001,2011-11-27,12,2,417.23
13166,2011-03-01,283,1,417.2
16816,2011-08-28,103,4,417.06
13889,2011-09-08,92,1,416.9
15935,2011-04-14,239,2,416.86
16957,2011-04-14,239,2,416.64
13085,2011-07-05,157,2,416.08
14139,2011-10-24,46,1,415.82
15803,2011-10-19,51,1,415.82
12930,2011-09-22,78,2,415.8
12580,2011-04-07,246,1,415.7
15725,2011-11-24,15,1,415.25
14333,2011-10-03,67,1,415.2
16795,2010-12-09,365,1,414.88
12993,2011-11-16,23,4,414.76
16239,2011-10-14,56,2,414.2
17483,2011-10-05,65,3,414.04
17052,2011-11-11,28,1,413.75
13974,2011-10-21,49,1,413.59
16834,2011-04-26,227,1,413.46
14620,2011-05-18,205,2,412.78
13827,2011-10-13,57,3,412.05
15523,2011-09-16,84,1,412.01
16272,2011-08-15,116,1,411.7
17913,2011-10-12,58,2,411.6
14670,2011-03-04,280,2,411.53
15186,2011-11-25,14,2,411.41
15099,2011-09-16,84,1,410.48
15695,2011-03-18,266,2,409.98
14048,2011-02-07,305,1,409.93
14348,2011-03-24,260,1,409.57
12990,2011-11-08,31,3,409.5
15225,2011-04-19,234,1,409.4
16243,2011-11-06,33,2,409.1
16018,2011-10-31,39,2,408.9
15269,2011-11-16,23,1,408.8
16399,2011-11-20,19,2,408.57
17931,2011-07-28,134,2,408.36
16010,2011-04-08,245,3,407.5
15184,2011-11-10,29,2,406.76
15127,2011-10-05,65,1,406.53
16947,2011-04-18,235,1,406.48
15342,2011-08-02,129,1,406.09
14616,2011-04-11,242,3,406.08
16204,2011-11-16,23,1,405.71
18036,2011-11-07,32,3,405.62
12922,2011-07-01,161,1,405.38
17379,2011-11-28,11,1,404.66
15938,2011-08-19,112,5,404.58
16319,2011-05-06,217,1,404.4
16484,2011-06-19,173,2,404.3
12498,2011-11-18,21,3,403.7
17431,2011-01-30,313,1,403.3
15221,2010-12-08,366,1,403.25
12386,2011-01-06,337,2,401.9
15158,2011-10-25,45,1,401.4
16500,2011-12-05,4,6,400.86
16198,2011-09-25,75,1,400.68
12792,2011-03-28,256,1,400.54
17375,2011-05-24,199,3,400.1
18164,2011-11-02,37,1,399.65
13255,2011-11-30,9,2,399.51
18154,2011-12-06,3,2,399.19
15522,2011-11-07,32,2,398.84
17830,2011-12-08,1,3,398.7
12508,2011-11-13,26,2,398.27
13352,2011-10-10,60,1,397.98
15429,2011-11-13,26,2,397.35
17926,2011-07-29,133,2,397.29
12824,2011-10-11,59,1,397.12
13594,2011-10-18,52,1,396.97
13673,2011-11-21,18,2,396.92
17486,2011-03-23,261,1,396.87
15883,2011-12-07,2,2,396.48
18067,2011-10-30,40,1,396.33
16354,2011-10-07,63,2,395.8
17603,2011-09-22,78,1,394.72
14619,2011-04-08,245,1,394.44
16207,2011-11-14,25,1,394.38
15386,2011-06-06,186,1,394.14
15264,2011-10-06,64,1,393.74
15345,2011-10-25,45,1,393.54
17226,2011-02-04,308,1,393.49
14600,2011-02-07,305,1,393.33
15837,2011-10-06,64,1,391.98
16917,2011-03-08,276,1,391.52
12982,2011-04-11,242,1,390.54
17614,2011-10-13,57,1,390.07
17936,2011-12-04,5,1,389.84
18024,2011-07-10,152,2,389.78
14752,2011-10-27,43,1,389.64
13873,2011-08-12,119,3,389.6
13345,2011-02-25,287,1,389.5
16250,2011-03-23,261,2,389.44
15847,2011-11-01,38,2,389.27
12690,2011-05-18,205,1,389.01
17595,2011-11-27,12,2,388.79
15592,2011-10-24,46,1,388.58
13899,2011-11-23,16,2,388.52
13856,2011-06-24,168,3,388.5
17438,2011-03-31,253,1,388.45
16776,2011-10-10,60,1,388.28
14538,2011-10-06,64,2,388.25
17357,2011-11-15,24,2,388.14
17817,2011-12-05,4,3,387.68
14420,2011-09-01,99,1,387.52
17508,2011-03-04,280,1,387.31
14114,2011-03-11,273,2,386.53
15664,2011-10-20,50,1,386.43
14779,2011-03-04,280,3,386.15
13821,2011-07-18,144,2,385.64
17711,2011-11-29,10,2,385.1
13919,2011-10-11,59,2,384.81
13833,2011-07-03,159,1,384.8
17250,2011-12-06,3,2,384.52
17189,2011-08-25,106,2,384.4
17205,2011-10-17,53,1,384.08
16982,2011-10-10,60,1,384.06
15048,2011-10-05,65,4,384.05
12733,2011-04-19,234,1,383.95
12515,2010-12-21,353,1,383.7
15440,2011-10-16,54,3,383.68
14304,2011-05-01,222,1,383.45
15424,2011-03-30,254,2,383.34
12832,2011-11-07,32,2,383.03
13817,2011-11-10,29,2,382.98
18181,2011-11-15,24,1,382.8
17239,2011-01-31,312,1,382.5
13657,2011-11-29,10,2,382.14
17999,2011-11-02,37,2,382.06
15090,2011-02-04,308,1,381.32
16441,2011-10-03,67,2,381.2
12871,2011-09-16,84,2,380.64
17573,2011-11-10,29,3,380.6
16930,2011-11-13,26,3,380.55
17138,2011-03-09,275,1,380.5
12890,2011-11-15,24,1,380.47
16769,2011-03-24,260,1,380.39
17031,2011-11-28,11,2,380.35
14731,2011-10-23,47,3,380.02
14594,2011-12-02,7,2,379.83
16552,2011-04-11,242,2,379.73
13589,2011-11-25,14,2,379.65
13656,2011-06-28,164,2,379.65
17878,2011-10-27,43,1,379.45
15885,2011-09-08,92,3,379.35
16909,2011-09-28,72,1,379.14
13372,2011-09-11,89,1,378.64
17078,2011-11-03,36,2,378.2
17736,2011-11-30,9,3,377.44
15025,2011-11-06,33,1,377.01
17489,2011-10-12,58,2,376.64
13936,2011-06-13,179,1,376.58
16858,2010-12-06,368,1,375.69
14448,2011-11-30,9,2,375.35
14079,2011-08-07,124,1,375.1
16147,2011-07-29,133,1,375.0
14067,2011-10-07,63,2,374.7
17492,2011-04-05,248,1,374.57
12873,2011-03-02,282,1,374.0
13351,2011-10-04,66,1,373.94
13569,2011-11-22,17,2,373.75
16321,2011-09-28,72,5,373.65
16903,2011-11-10,29,1,373.24
12895,2011-10-28,42,2,372.8
12544,2011-11-03,36,1,372.7
12981,2011-11-10,29,2,372.22
16065,2010-12-09,365,1,372.09
13300,2011-06-23,169,1,371.89
17765,2011-07-04,158,3,371.88
14690,2011-10-26,44,2,371.7
18155,2011-09-25,75,3,371.62
15472,2011-08-18,113,1,371.56
14950,2011-11-20,19,1,371.2
15975,2011-09-16,84,1,371.01
15063,2011-05-10,213,1,370.8
16343,2011-11-23,16,2,370.48
15922,2010-12-01,373,1,369.5
16758,2011-10-05,65,1,369.34
14888,2011-05-16,207,1,369.2
16372,2011-11-06,33,2,367.93
17911,2011-11-30,9,1,366.23
17358,2011-02-09,303,2,365.85
17432,2011-11-21,18,2,365.76
16499,2010-12-14,360,2,365.45
16202,2010-12-14,360,1,365.27
14886,2011-04-01,252,1,364.8
15949,2011-11-23,16,2,364.72
12373,2011-02-01,311,1,364.6
15343,2011-09-13,87,1,364.5
14528,2011-11-02,37,1,364.22
12538,2011-11-10,29,1,363.95
17330,2011-11-17,22,2,363.9
15901,2011-11-23,16,3,363.88
14171,2011-09-02,98,1,363.79
16509,2011-02-16,296,1,363.7
12915,2011-07-14,148,2,363.65
16485,2011-09-23,77,1,363.65
18056,2011-02-24,288,1,363.65
14932,2010-12-09,365,1,363.53
14427,2011-10-20,50,2,363.34
16378,2011-04-06,247,3,362.95
16052,2011-10-16,54,1,362.06
13844,2011-11-28,11,1,361.62
16305,2011-07-24,138,1,361.22
13291,2011-07-07,155,1,361.11
15872,2011-11-25,14,2,360.93
16595,2011-10-09,61,1,360.16
13780,2011-12-02,7,2,360.01
13298,2011-12-08,1,1,360.0
15120,2011-07-29,133,1,358.82
17948,2011-07-15,147,1,358.56
16823,2011-04-26,227,1,358.38
